row_id,airline,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
221974,Vistara,Delhi,Evening,zero,Night,Chennai,Business,2.83,4,27864
219793,Vistara,Delhi,Night,one,Early_Morning,Hyderabad,Business,11.17,14,39377
237628,Air_India,Mumbai,Early_Morning,one,Evening,Kolkata,Business,11.17,45,49725
59097,Vistara,Mumbai,Night,one,Evening,Bangalore,Economy,21.92,36,6450
60849,GO_FIRST,Mumbai,Night,zero,Late_Night,Bangalore,Economy,2.08,46,2124
234743,Air_India,Mumbai,Evening,one,Early_Morning,Kolkata,Business,12.5,10,45230
141613,Vistara,Kolkata,Early_Morning,two_or_more,Afternoon,Bangalore,Economy,8.83,43,13883
225151,Air_India,Mumbai,Night,one,Night,Delhi,Business,24.0,3,60141
222120,Vistara,Delhi,Night,one,Morning,Chennai,Business,15.17,6,45672
15339,AirAsia,Delhi,Morning,one,Evening,Bangalore,Economy,7.42,28,3090
90682,SpiceJet,Bangalore,Morning,one,Morning,Delhi,Economy,22.67,34,3466
93560,Indigo,Bangalore,Evening,zero,Evening,Delhi,Economy,2.75,47,4500
120463,GO_FIRST,Kolkata,Early_Morning,one,Afternoon,Delhi,Economy,7.25,8,6488
203851,Vistara,Chennai,Afternoon,one,Early_Morning,Hyderabad,Economy,19.33,16,5483
29708,AirAsia,Delhi,Early_Morning,two_or_more,Afternoon,Hyderabad,Economy,9.83,10,5953
262602,Air_India,Kolkata,Evening,one,Afternoon,Delhi,Business,18.83,25,43910
18098,Air_India,Delhi,Morning,one,Evening,Bangalore,Economy,7.83,40,4230
139928,Air_India,Kolkata,Night,one,Afternoon,Bangalore,Economy,15.75,32,7053
131820,Vistara,Kolkata,Night,one,Evening,Mumbai,Economy,20.08,28,6067
79862,Air_India,Mumbai,Afternoon,one,Night,Chennai,Economy,7.58,20,4417
285023,Vistara,Hyderabad,Morning,one,Evening,Kolkata,Business,9.58,42,79461
245005,Vistara,Bangalore,Early_Morning,one,Afternoon,Delhi,Business,7.83,4,56185
17614,Air_India,Delhi,Morning,one,Evening,Bangalore,Economy,7.83,38,4230
68940,SpiceJet,Mumbai,Evening,one,Night,Kolkata,Economy,25.67,42,5253
53821,GO_FIRST,Mumbai,Morning,one,Night,Bangalore,Economy,13.58,8,5102
22110,Vistara,Delhi,Morning,one,Evening,Kolkata,Economy,11.08,13,13095
15187,Vistara,Delhi,Night,one,Morning,Bangalore,Economy,13.08,27,4272
70366,Air_India,Mumbai,Morning,one,Afternoon,Hyderabad,Economy,24.42,1,16443
230270,Air_India,Mumbai,Evening,one,Evening,Bangalore,Business,21.25,5,54608
96852,Vistara,Bangalore,Evening,one,Night,Mumbai,Economy,3.08,18,4792
262759,Vistara,Kolkata,Morning,zero,Afternoon,Delhi,Business,2.33,28,28510
184947,Air_India,Chennai,Early_Morning,one,Night,Delhi,Economy,14.92,33,3916
137288,AirAsia,Kolkata,Afternoon,zero,Evening,Bangalore,Economy,2.75,15,6490
128335,SpiceJet,Kolkata,Early_Morning,one,Morning,Mumbai,Economy,27.5,8,7958
227363,Vistara,Mumbai,Evening,one,Evening,Delhi,Business,24.42,25,36565
20876,Indigo,Delhi,Evening,one,Late_Night,Kolkata,Economy,7.17,6,10365
39186,Vistara,Delhi,Afternoon,zero,Evening,Chennai,Economy,2.83,27,2714
113374,Air_India,Bangalore,Afternoon,one,Evening,Hyderabad,Economy,6.0,32,6200
275003,Air_India,Hyderabad,Early_Morning,one,Afternoon,Delhi,Business,6.92,7,47586
250602,Air_India,Bangalore,Early_Morning,one,Night,Mumbai,Business,15.42,24,54684
74495,Air_India,Mumbai,Morning,one,Morning,Hyderabad,Economy,24.67,30,7548
62444,Indigo,Mumbai,Evening,one,Early_Morning,Kolkata,Economy,9.58,7,12029
35450,Indigo,Delhi,Afternoon,one,Night,Chennai,Economy,7.17,2,8596
126036,Indigo,Kolkata,Evening,zero,Evening,Delhi,Economy,2.5,41,3999
148673,Vistara,Kolkata,Morning,one,Morning,Chennai,Economy,25.42,9,14620
52546,Vistara,Mumbai,Evening,one,Night,Delhi,Economy,6.08,48,5224
167766,Indigo,Hyderabad,Evening,zero,Night,Bangalore,Economy,1.08,24,2353
263473,Vistara,Kolkata,Night,one,Morning,Delhi,Business,14.42,40,68303
68530,Indigo,Mumbai,Early_Morning,zero,Morning,Kolkata,Economy,2.67,40,4499
183657,SpiceJet,Chennai,Night,one,Afternoon,Delhi,Economy,14.83,25,4048
196723,Air_India,Chennai,Morning,one,Morning,Bangalore,Economy,23.0,37,6203
106763,Indigo,Bangalore,Evening,one,Night,Kolkata,Economy,6.33,30,4917
133352,Indigo,Kolkata,Evening,zero,Night,Mumbai,Economy,3.08,37,4499
285808,Vistara,Hyderabad,Night,one,Morning,Chennai,Business,13.33,12,51707
241416,Air_India,Mumbai,Early_Morning,one,Night,Hyderabad,Business,15.25,49,38166
92025,GO_FIRST,Bangalore,Morning,one,Afternoon,Delhi,Economy,6.33,40,4028
117602,Vistara,Bangalore,Evening,one,Morning,Chennai,Economy,15.08,26,6161
140686,Vistara,Kolkata,Evening,one,Morning,Bangalore,Economy,17.08,37,8111
12742,GO_FIRST,Delhi,Afternoon,one,Evening,Bangalore,Economy,5.33,16,4020
138416,Air_India,Kolkata,Night,one,Late_Night,Bangalore,Economy,27.67,22,7053
5478,Vistara,Delhi,Evening,one,Night,Mumbai,Economy,5.83,28,6296
102369,Air_India,Bangalore,Morning,one,Evening,Mumbai,Economy,7.83,47,6578
172756,Vistara,Hyderabad,Early_Morning,one,Evening,Kolkata,Economy,11.25,20,5960
215463,Vistara,Delhi,Morning,one,Evening,Bangalore,Business,6.08,44,49177
159340,Air_India,Hyderabad,Morning,one,Morning,Mumbai,Economy,24.5,8,11829
199698,GO_FIRST,Chennai,Evening,one,Early_Morning,Kolkata,Economy,14.25,21,3555
46062,AirAsia,Mumbai,Night,one,Late_Night,Delhi,Economy,6.0,18,2336
258176,Vistara,Bangalore,Evening,one,Early_Morning,Hyderabad,Business,13.42,37,37985
222772,Air_India,Delhi,Night,zero,Night,Chennai,Business,2.92,16,27864
147075,Air_India,Kolkata,Morning,one,Evening,Hyderabad,Economy,8.92,41,5145
105426,SpiceJet,Bangalore,Early_Morning,one,Morning,Kolkata,Economy,25.92,21,4814
92229,GO_FIRST,Bangalore,Night,one,Morning,Delhi,Economy,9.67,41,3826
162170,Air_India,Hyderabad,Early_Morning,one,Night,Mumbai,Economy,15.67,27,4363
156447,SpiceJet,Hyderabad,Night,zero,Night,Delhi,Economy,2.08,34,2276
184603,Air_India,Chennai,Morning,one,Afternoon,Delhi,Economy,5.33,31,3654
80109,Vistara,Mumbai,Afternoon,one,Night,Chennai,Economy,7.83,22,4348
116973,Vistara,Bangalore,Evening,one,Morning,Chennai,Economy,14.25,19,6161
295226,Vistara,Chennai,Early_Morning,one,Night,Bangalore,Business,15.75,36,60260
78355,Air_India,Mumbai,Night,one,Night,Chennai,Economy,25.67,9,17913
274590,Vistara,Kolkata,Morning,one,Evening,Chennai,Business,9.5,46,55502
136496,Indigo,Kolkata,Morning,two_or_more,Night,Bangalore,Economy,10.5,9,13813
46988,Vistara,Mumbai,Early_Morning,one,Afternoon,Delhi,Economy,6.75,22,4909
267812,Vistara,Kolkata,Evening,one,Evening,Bangalore,Business,25.67,10,61023
248898,Air_India,Bangalore,Early_Morning,one,Night,Mumbai,Business,17.42,5,29170
106831,Vistara,Bangalore,Night,one,Evening,Kolkata,Economy,19.17,30,7683
19107,Indigo,Delhi,Afternoon,one,Night,Bangalore,Economy,8.92,45,4007
230819,Vistara,Mumbai,Morning,one,Evening,Bangalore,Business,6.92,11,66928
230019,Vistara,Mumbai,Evening,one,Night,Bangalore,Business,26.92,1,78240
70618,GO_FIRST,Mumbai,Early_Morning,one,Night,Hyderabad,Economy,14.67,4,4262
26899,Vistara,Delhi,Night,one,Evening,Kolkata,Economy,19.17,39,6578
253487,Vistara,Bangalore,Evening,one,Morning,Kolkata,Business,14.75,12,60508
44734,Vistara,Mumbai,Night,one,Morning,Delhi,Economy,12.67,11,12243
165707,AirAsia,Hyderabad,Early_Morning,one,Evening,Bangalore,Economy,9.67,4,5974
237420,Vistara,Mumbai,Early_Morning,one,Evening,Kolkata,Business,10.58,42,64285
94396,GO_FIRST,Bangalore,Early_Morning,one,Evening,Mumbai,Economy,9.25,4,5177
122047,Vistara,Kolkata,Morning,one,Evening,Delhi,Economy,6.5,17,11780
84380,Indigo,Bangalore,Afternoon,one,Evening,Delhi,Economy,6.83,3,12056
78955,Indigo,Mumbai,Evening,one,Late_Night,Chennai,Economy,8.08,14,8043
141224,AirAsia,Kolkata,Early_Morning,one,Evening,Bangalore,Economy,11.08,41,5315
9118,Vistara,Delhi,Morning,one,Night,Mumbai,Economy,11.17,45,6296
127953,Vistara,Kolkata,Evening,one,Evening,Mumbai,Economy,22.92,5,11675
175972,Vistara,Hyderabad,Afternoon,one,Evening,Kolkata,Economy,7.0,46,7767
285701,Air_India,Hyderabad,Early_Morning,one,Night,Chennai,Business,14.83,9,71389
127726,Air_India,Kolkata,Morning,two_or_more,Morning,Mumbai,Economy,25.42,3,15719
155314,Vistara,Hyderabad,Early_Morning,one,Afternoon,Delhi,Economy,5.0,25,6138
45140,Air_India,Mumbai,Evening,one,Evening,Delhi,Economy,24.67,13,11236
235071,Vistara,Mumbai,Evening,zero,Evening,Kolkata,Business,2.58,14,31436
244273,Vistara,Mumbai,Night,one,Night,Chennai,Business,23.33,40,61933
3436,Indigo,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.25,19,3570
229607,Vistara,Mumbai,Early_Morning,one,Evening,Delhi,Business,13.92,46,36565
63066,Indigo,Mumbai,Afternoon,one,Evening,Kolkata,Economy,6.5,11,9146
178494,Vistara,Hyderabad,Morning,one,Morning,Chennai,Economy,27.33,27,6287
166753,Air_India,Hyderabad,Evening,two_or_more,Late_Night,Bangalore,Economy,7.92,14,14008
141433,Vistara,Kolkata,Afternoon,one,Night,Bangalore,Economy,7.33,42,8111
259612,Vistara,Bangalore,Evening,one,Morning,Chennai,Business,12.92,18,44280
156266,GO_FIRST,Hyderabad,Morning,one,Evening,Delhi,Economy,6.33,32,5612
245170,Vistara,Bangalore,Morning,one,Night,Delhi,Business,13.42,6,57081
108447,Vistara,Bangalore,Morning,one,Evening,Kolkata,Economy,11.42,41,6271
236574,Vistara,Mumbai,Night,one,Evening,Kolkata,Business,21.17,31,69997
196219,Indigo,Chennai,Evening,zero,Evening,Bangalore,Economy,1.08,32,1443
161943,Vistara,Hyderabad,Early_Morning,one,Night,Mumbai,Economy,14.17,26,3471
69342,GO_FIRST,Mumbai,Early_Morning,one,Morning,Kolkata,Economy,5.83,44,5667
128609,SpiceJet,Kolkata,Night,one,Night,Mumbai,Economy,26.17,10,7958
229871,Vistara,Mumbai,Early_Morning,one,Night,Delhi,Business,13.33,48,53152
124580,Vistara,Kolkata,Morning,one,Night,Delhi,Economy,10.25,32,6461
269528,Vistara,Kolkata,Night,one,Evening,Bangalore,Business,22.42,37,68415
51971,GO_FIRST,Mumbai,Night,one,Morning,Delhi,Economy,12.58,45,6068
58847,Vistara,Mumbai,Morning,one,Evening,Bangalore,Economy,8.75,35,4658
109002,AirAsia,Bangalore,Early_Morning,one,Evening,Kolkata,Economy,12.92,45,3393
34049,AirAsia,Delhi,Early_Morning,one,Afternoon,Hyderabad,Economy,7.58,41,2050
221568,Vistara,Delhi,Evening,zero,Evening,Hyderabad,Business,2.17,45,24056
152269,Vistara,Kolkata,Early_Morning,one,Evening,Chennai,Economy,12.75,45,8589
274795,Air_India,Hyderabad,Early_Morning,one,Morning,Delhi,Business,27.25,3,53186
218518,Air_India,Delhi,Evening,one,Morning,Kolkata,Business,14.83,41,43376
244616,Vistara,Mumbai,Morning,one,Night,Chennai,Business,14.0,45,64173
132318,Vistara,Kolkata,Early_Morning,one,Afternoon,Mumbai,Economy,6.83,31,6067
283004,Air_India,Hyderabad,Evening,one,Morning,Bangalore,Business,16.67,49,56590
270340,Air_India,Kolkata,Afternoon,one,Night,Hyderabad,Business,8.08,4,52063
239720,Vistara,Mumbai,Morning,one,Evening,Hyderabad,Business,9.5,25,66077
273933,Air_India,Kolkata,Afternoon,one,Afternoon,Chennai,Business,21.17,31,55983
104488,Vistara,Bangalore,Morning,two_or_more,Evening,Kolkata,Economy,8.08,14,17989
118220,Air_India,Bangalore,Evening,one,Morning,Chennai,Economy,16.08,33,5221
77991,Indigo,Mumbai,Evening,one,Late_Night,Chennai,Economy,7.25,7,8043
220949,Air_India,Delhi,Morning,one,Early_Morning,Hyderabad,Business,22.25,34,39321
29188,Vistara,Delhi,Night,one,Morning,Hyderabad,Economy,12.42,5,11310
27125,GO_FIRST,Delhi,Evening,one,Early_Morning,Kolkata,Economy,13.25,40,7072
168771,Vistara,Hyderabad,Early_Morning,zero,Morning,Bangalore,Economy,1.17,33,1776
84977,GO_FIRST,Bangalore,Evening,one,Morning,Delhi,Economy,15.0,6,14600
71969,GO_FIRST,Mumbai,Afternoon,one,Late_Night,Hyderabad,Economy,11.58,14,4262
44292,Vistara,Mumbai,Evening,one,Afternoon,Delhi,Economy,17.33,9,10563
35388,Indigo,Delhi,Morning,one,Night,Chennai,Economy,11.08,1,12470
31129,Vistara,Delhi,Evening,one,Early_Morning,Hyderabad,Economy,14.08,20,6172
289117,Vistara,Chennai,Early_Morning,one,Evening,Delhi,Business,9.75,28,53285
221477,Air_India,Delhi,Early_Morning,one,Night,Hyderabad,Business,14.42,43,47408
36907,Vistara,Delhi,Night,one,Morning,Chennai,Economy,14.0,13,11625
201481,SpiceJet,Chennai,Evening,zero,Night,Kolkata,Economy,2.42,39,2359
70488,GO_FIRST,Mumbai,Night,one,Morning,Hyderabad,Economy,13.67,2,18177
240350,Air_India,Mumbai,Evening,one,Morning,Hyderabad,Business,16.5,34,45693
106004,Indigo,Bangalore,Afternoon,zero,Evening,Kolkata,Economy,2.5,25,3912
53970,GO_FIRST,Mumbai,Early_Morning,one,Morning,Bangalore,Economy,4.67,9,5102
250879,Vistara,Bangalore,Early_Morning,one,Afternoon,Mumbai,Business,7.0,27,61404
155439,Vistara,Hyderabad,Night,one,Afternoon,Delhi,Economy,15.08,26,5892
217307,Air_India,Delhi,Morning,one,Night,Kolkata,Business,13.0,23,53209
95888,GO_FIRST,Bangalore,Night,one,Afternoon,Mumbai,Economy,13.83,13,5177
181271,Vistara,Chennai,Night,one,Evening,Delhi,Economy,23.25,9,12183
94969,Air_India,Bangalore,Early_Morning,two_or_more,Morning,Mumbai,Economy,25.5,7,11545
200819,Indigo,Chennai,Afternoon,one,Night,Kolkata,Economy,8.25,32,2359
160459,Air_India,Hyderabad,Early_Morning,one,Evening,Mumbai,Economy,11.5,16,5699
289445,Air_India,Chennai,Afternoon,one,Night,Delhi,Business,5.5,34,45185
152347,Air_India,Kolkata,Night,one,Afternoon,Chennai,Economy,16.17,47,5915
254474,Vistara,Bangalore,Evening,one,Evening,Kolkata,Business,24.92,27,51817
199892,Vistara,Chennai,Night,one,Evening,Kolkata,Economy,20.33,22,8394
96082,GO_FIRST,Bangalore,Early_Morning,one,Night,Mumbai,Economy,15.92,14,5177
257857,Vistara,Bangalore,Morning,one,Early_Morning,Hyderabad,Business,23.33,32,37985
210010,Vistara,Delhi,Night,one,Afternoon,Mumbai,Business,17.92,32,41281
166088,Vistara,Hyderabad,Afternoon,one,Night,Bangalore,Economy,9.92,8,7927
214242,Vistara,Delhi,Morning,one,Night,Bangalore,Business,12.08,29,57017
294602,Air_India,Chennai,Early_Morning,one,Night,Bangalore,Business,13.92,24,60260
284708,Vistara,Hyderabad,Night,one,Evening,Kolkata,Business,19.25,37,48851
272452,Vistara,Kolkata,Morning,one,Night,Hyderabad,Business,12.5,46,85249
68211,Vistara,Mumbai,Early_Morning,one,Evening,Kolkata,Economy,11.58,38,6159
83483,Vistara,Mumbai,Afternoon,one,Night,Chennai,Economy,10.33,45,4249
271874,Air_India,Kolkata,Early_Morning,one,Night,Hyderabad,Business,16.58,35,52063
125518,AirAsia,Kolkata,Evening,zero,Night,Delhi,Economy,2.67,38,3999
62492,SpiceJet,Mumbai,Early_Morning,one,Night,Kolkata,Economy,14.17,7,15261
74756,Air_India,Mumbai,Early_Morning,one,Night,Hyderabad,Economy,15.58,32,4173
193853,Indigo,Chennai,Morning,zero,Morning,Bangalore,Economy,1.08,2,7405
225189,Air_India,Mumbai,Evening,one,Morning,Delhi,Business,14.08,4,39614
260312,Vistara,Bangalore,Morning,one,Night,Chennai,Business,10.5,31,60396
81231,Vistara,Mumbai,Night,zero,Night,Chennai,Economy,2.08,30,2900
292808,Vistara,Chennai,Morning,one,Night,Mumbai,Business,9.5,39,80566
179537,Indigo,Hyderabad,Evening,one,Night,Chennai,Economy,4.08,39,1543
33514,Air_India,Delhi,Evening,one,Night,Hyderabad,Economy,27.75,37,4209
276414,Air_India,Hyderabad,Early_Morning,zero,Morning,Delhi,Business,2.5,34,24122
89665,Indigo,Bangalore,Evening,one,Late_Night,Delhi,Economy,8.75,29,4284
99369,Air_India,Bangalore,Evening,one,Afternoon,Mumbai,Economy,19.0,31,6158
196167,Vistara,Chennai,Night,one,Evening,Bangalore,Economy,22.75,31,4755
75899,Air_India,Mumbai,Morning,one,Morning,Hyderabad,Economy,24.92,40,3098
77132,Air_India,Mumbai,Morning,one,Morning,Hyderabad,Economy,25.92,48,4173
80661,Indigo,Mumbai,Afternoon,zero,Evening,Chennai,Economy,1.92,26,3000
261010,Vistara,Bangalore,Morning,one,Morning,Chennai,Business,22.42,44,60396
188859,Indigo,Chennai,Afternoon,one,Night,Mumbai,Economy,8.75,13,7982
91654,AirAsia,Bangalore,Afternoon,two_or_more,Late_Night,Delhi,Economy,10.5,38,5485
185506,Vistara,Chennai,Early_Morning,one,Evening,Delhi,Economy,9.33,36,8578
34237,GO_FIRST,Delhi,Early_Morning,one,Afternoon,Hyderabad,Economy,9.5,42,3989
283742,Air_India,Hyderabad,Night,one,Night,Kolkata,Business,25.5,18,51707
251847,Air_India,Bangalore,Night,one,Afternoon,Mumbai,Business,15.83,38,54684
244510,Air_India,Mumbai,Morning,zero,Morning,Chennai,Business,1.92,44,23484
45473,SpiceJet,Mumbai,Night,one,Night,Delhi,Economy,25.92,15,3512
269970,Vistara,Kolkata,Morning,one,Night,Bangalore,Business,12.42,45,52287
279334,Vistara,Hyderabad,Afternoon,one,Night,Mumbai,Business,10.42,34,58315
275773,Vistara,Hyderabad,Afternoon,one,Evening,Delhi,Business,6.83,21,55347
297150,Vistara,Chennai,Afternoon,one,Morning,Kolkata,Business,21.17,29,54896
137859,Indigo,Kolkata,Night,one,Morning,Bangalore,Economy,8.92,19,3591
32957,Air_India,Delhi,Evening,one,Night,Hyderabad,Economy,26.58,33,4209
69913,Air_India,Mumbai,Early_Morning,one,Morning,Kolkata,Economy,24.08,47,5685
275329,Air_India,Hyderabad,Night,one,Morning,Delhi,Business,12.0,13,39499
103731,Vistara,Bangalore,Evening,two_or_more,Night,Kolkata,Economy,26.83,9,15090
111613,Air_India,Bangalore,Afternoon,two_or_more,Morning,Hyderabad,Economy,23.08,18,7395
239199,Vistara,Mumbai,Evening,one,Evening,Hyderabad,Business,24.17,18,68317
109451,Vistara,Bangalore,Early_Morning,one,Evening,Kolkata,Economy,13.25,48,6271
174187,Vistara,Hyderabad,Afternoon,one,Night,Kolkata,Economy,9.83,31,9501
282954,Vistara,Hyderabad,Morning,one,Evening,Bangalore,Business,10.75,49,38099
40490,GO_FIRST,Delhi,Afternoon,one,Night,Chennai,Economy,8.83,34,4896
193101,GO_FIRST,Chennai,Early_Morning,one,Night,Mumbai,Economy,14.75,43,4554
231059,Air_India,Mumbai,Early_Morning,one,Late_Night,Bangalore,Business,16.17,14,54608
15822,Vistara,Delhi,Early_Morning,one,Evening,Bangalore,Economy,12.0,30,4272
109743,Vistara,Bangalore,Evening,one,Afternoon,Hyderabad,Economy,17.83,2,11059
32028,Vistara,Delhi,Afternoon,zero,Evening,Hyderabad,Economy,2.25,27,2150
215409,Vistara,Delhi,Night,one,Early_Morning,Bangalore,Business,10.17,43,54777
141231,Vistara,Kolkata,Morning,one,Night,Bangalore,Economy,12.42,41,6195
49906,GO_FIRST,Mumbai,Night,zero,Late_Night,Delhi,Economy,2.25,36,2339
106746,GO_FIRST,Bangalore,Afternoon,zero,Evening,Kolkata,Economy,2.5,30,3845
295197,Vistara,Chennai,Night,one,Early_Morning,Bangalore,Business,11.33,36,44144
274312,Air_India,Kolkata,Evening,zero,Night,Chennai,Business,2.42,40,20606
137178,Indigo,Kolkata,Morning,two_or_more,Night,Bangalore,Economy,10.5,14,7954
87681,Air_India,Bangalore,Evening,one,Evening,Delhi,Economy,23.67,20,3685
177352,Vistara,Hyderabad,Night,one,Night,Chennai,Economy,23.67,15,8982
97492,Vistara,Bangalore,Early_Morning,one,Afternoon,Mumbai,Economy,7.0,21,6568
278604,Vistara,Hyderabad,Early_Morning,one,Afternoon,Mumbai,Business,8.17,23,58315
92551,Vistara,Bangalore,Evening,one,Evening,Delhi,Economy,24.0,42,8014
243369,Air_India,Mumbai,Evening,one,Morning,Chennai,Business,13.92,28,49613
251858,Vistara,Bangalore,Night,one,Morning,Mumbai,Business,14.42,38,61404
180910,Vistara,Chennai,Early_Morning,one,Afternoon,Delhi,Economy,7.08,6,11553
20205,Vistara,Delhi,Morning,one,Evening,Kolkata,Economy,9.58,1,15720
110693,Indigo,Bangalore,Morning,one,Night,Hyderabad,Economy,10.0,11,6638
39616,Air_India,Delhi,Evening,one,Morning,Chennai,Economy,16.92,29,4986
117238,Vistara,Bangalore,Morning,one,Night,Chennai,Economy,8.75,22,6510
166497,Indigo,Hyderabad,Morning,one,Evening,Bangalore,Economy,7.67,12,4836
161772,AirAsia,Hyderabad,Afternoon,one,Late_Night,Mumbai,Economy,10.25,25,2250
283828,Air_India,Hyderabad,Morning,one,Evening,Kolkata,Business,7.83,20,51707
275241,Vistara,Hyderabad,Morning,one,Night,Delhi,Business,12.17,11,54115
218981,Vistara,Delhi,Early_Morning,zero,Morning,Kolkata,Business,2.08,48,27976
212436,Air_India,Delhi,Evening,one,Morning,Bangalore,Business,17.33,8,42457
174749,AirAsia,Hyderabad,Evening,one,Morning,Kolkata,Economy,13.25,37,2056
31197,GO_FIRST,Delhi,Early_Morning,one,Afternoon,Hyderabad,Economy,9.5,21,3989
256502,Vistara,Bangalore,Morning,one,Night,Hyderabad,Business,12.42,11,37985
218672,Air_India,Delhi,Night,one,Evening,Kolkata,Business,20.33,43,57405
275280,Air_India,Hyderabad,Night,one,Night,Delhi,Business,22.17,12,39499
299592,Air_India,Chennai,Morning,one,Night,Hyderabad,Business,13.67,37,51345
233379,Vistara,Mumbai,Morning,one,Evening,Bangalore,Business,6.58,40,66928
41479,GO_FIRST,Delhi,Evening,one,Late_Night,Chennai,Economy,4.83,40,4506
117263,Vistara,Bangalore,Morning,one,Morning,Chennai,Economy,26.33,22,8550
81833,Indigo,Mumbai,Morning,one,Evening,Chennai,Economy,8.0,34,1890
129032,GO_FIRST,Kolkata,Evening,one,Late_Night,Mumbai,Economy,9.58,12,11712
222269,Vistara,Delhi,Night,one,Evening,Chennai,Business,22.08,8,57992
19677,SpiceJet,Delhi,Evening,one,Night,Bangalore,Economy,6.08,47,5938
107138,Air_India,Bangalore,Night,one,Morning,Kolkata,Economy,12.0,32,7004
261904,Vistara,Kolkata,Evening,one,Morning,Delhi,Business,17.42,12,68303
258810,Vistara,Bangalore,Morning,one,Night,Hyderabad,Business,11.42,47,37985
63078,Vistara,Mumbai,Evening,one,Morning,Kolkata,Economy,14.08,11,9879
193652,Indigo,Chennai,Night,zero,Night,Mumbai,Economy,2.0,48,3000
91393,Air_India,Bangalore,Early_Morning,one,Evening,Delhi,Economy,11.5,37,4294
89413,Vistara,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,7.42,28,4111
207095,Air_India,Delhi,Afternoon,one,Evening,Mumbai,Business,3.5,6,22152
239851,Vistara,Mumbai,Night,one,Evening,Hyderabad,Business,20.08,27,58125
247385,Air_India,Bangalore,Morning,one,Night,Delhi,Business,9.08,34,39847
236961,Air_India,Mumbai,Evening,one,Evening,Kolkata,Business,25.17,37,49725
154354,GO_FIRST,Hyderabad,Morning,one,Afternoon,Delhi,Economy,5.58,18,6132
141004,GO_FIRST,Kolkata,Early_Morning,one,Night,Bangalore,Economy,15.42,39,7979
260713,Vistara,Bangalore,Early_Morning,one,Evening,Chennai,Business,13.25,39,44280
225713,Air_India,Mumbai,Night,one,Morning,Delhi,Business,12.75,9,41101
128277,Vistara,Kolkata,Early_Morning,one,Night,Mumbai,Economy,14.83,7,13103
189411,Indigo,Chennai,Night,one,Early_Morning,Mumbai,Economy,9.0,17,3689
9155,GO_FIRST,Delhi,Night,one,Early_Morning,Mumbai,Economy,10.33,45,7469
116525,Vistara,Bangalore,Evening,one,Evening,Chennai,Economy,24.0,14,9241
130109,SpiceJet,Kolkata,Morning,one,Evening,Mumbai,Economy,8.67,18,12308
241488,Vistara,Mumbai,Night,one,Morning,Chennai,Business,13.0,1,82989
157513,AirAsia,Hyderabad,Morning,one,Night,Delhi,Economy,11.83,42,2228
278475,Vistara,Hyderabad,Morning,one,Night,Mumbai,Business,13.5,21,58315
173594,Air_India,Hyderabad,Night,one,Afternoon,Kolkata,Economy,17.67,27,4789
44606,Indigo,Mumbai,Early_Morning,zero,Early_Morning,Delhi,Economy,2.08,11,5943
153151,Indigo,Hyderabad,Early_Morning,one,Evening,Delhi,Economy,11.75,8,10753
298851,Vistara,Chennai,Evening,one,Evening,Hyderabad,Business,26.75,22,51457
250091,Vistara,Bangalore,Morning,one,Evening,Mumbai,Business,6.17,18,67004
155962,Vistara,Hyderabad,Morning,one,Late_Night,Delhi,Economy,16.42,30,5656
141661,GO_FIRST,Kolkata,Evening,one,Early_Morning,Bangalore,Economy,11.08,44,4433
189589,Indigo,Chennai,Morning,one,Evening,Mumbai,Economy,6.67,18,4476
215662,Vistara,Delhi,Early_Morning,one,Evening,Bangalore,Business,10.25,46,57017
247025,Vistara,Bangalore,Morning,one,Night,Delhi,Business,14.5,29,54841
41750,Vistara,Delhi,Early_Morning,two_or_more,Evening,Chennai,Economy,14.0,41,8719
181514,Indigo,Chennai,Afternoon,one,Night,Delhi,Economy,7.67,11,7877
230939,Vistara,Mumbai,Evening,zero,Night,Bangalore,Business,1.75,13,20684
276274,Vistara,Hyderabad,Night,one,Evening,Delhi,Business,22.17,31,47395
298166,Vistara,Chennai,Night,one,Afternoon,Hyderabad,Business,15.75,5,41064
145651,Vistara,Kolkata,Night,one,Evening,Hyderabad,Economy,20.58,29,6075
11367,Indigo,Delhi,Morning,one,Night,Bangalore,Economy,9.75,9,10364
290005,Vistara,Chennai,Early_Morning,one,Afternoon,Delhi,Business,8.67,43,64729
285804,Vistara,Hyderabad,Afternoon,one,Night,Chennai,Business,9.33,12,51707
70294,Air_India,Mumbai,Evening,two_or_more,Night,Kolkata,Economy,26.92,49,7186
195113,Vistara,Chennai,Afternoon,one,Early_Morning,Bangalore,Economy,19.33,19,4755
68696,Indigo,Mumbai,Early_Morning,one,Morning,Kolkata,Economy,4.08,41,3980
21146,AirAsia,Delhi,Morning,one,Night,Kolkata,Economy,11.5,8,5953
268351,Vistara,Kolkata,Evening,one,Early_Morning,Bangalore,Business,14.25,19,52287
134007,GO_FIRST,Kolkata,Early_Morning,one,Night,Mumbai,Economy,15.92,40,5888
275432,Air_India,Hyderabad,Night,one,Night,Delhi,Business,22.17,15,39499
254255,Vistara,Bangalore,Evening,one,Morning,Kolkata,Business,12.92,23,72268
161635,Vistara,Hyderabad,Night,zero,Night,Mumbai,Economy,1.42,24,3646
